# FACILITY: LCO
# DATE-OBS: 2024-11-23
wavelength flux
4.323859578736204639e+03 1.924098281249999961e-15
4.325582497492473522e+03 1.714074531249999839e-15
4.327305416248742404e+03 1.916799531249999795e-15
4.329028335005011286e+03 2.026511250000000040e-15
4.330751253761280168e+03 1.870239843750000024e-15
4.332474172517549050e+03 1.686939999999999955e-15
4.334197091273817932e+03 1.577742031249999906e-15
4.335920010030085905e+03 1.553717031249999875e-15
4.337642928786355697e+03 1.250886093750000012e-15
4.339365847542623669e+03 1.198478124999999846e-15
4.341088766298892551e+03 1.182305546874999990e-15
4.342811685055161433e+03 1.373903437499999874e-15
4.344534603811430316e+03 1.470813281249999933e-15
4.346257522567699198e+03 1.514267343749999937e-15
4.347980441323968080e+03 1.795892500000000023e-15
4.349703360080236962e+03 1.768432343749999996e-15
4.351426278836505844e+03 1.866385624999999942e-15
4.353149197592774726e+03 1.996008281249999980e-15
4.354872116349042699e+03 2.036237968749999903e-15
4.356595035105312490e+03 2.092064062499999977e-15
4.358317953861580463e+03 2.014646718749999712e-15
4.360040872617849345e+03 2.081902499999999715e-15
4.361763791374118227e+03 2.050289531249999919e-15
4.363486710130387110e+03 2.038701406249999722e-15
4.365209628886655992e+03 2.209701875000000050e-15
4.366932547642924874e+03 2.258692343749999801e-15
4.368655466399193756e+03 2.298233437500000046e-15
4.370378385155462638e+03 2.188984374999999926e-15
4.372101303911731520e+03 2.197473593749999737e-15
4.373824222667999493e+03 2.126593281249999715e-15
4.375547141424269284e+03 2.080505468749999789e-15
4.377270060180537257e+03 2.121890937500000080e-15
4.378992978936806139e+03 2.207794687499999874e-15
4.380715897693075021e+03 2.125470624999999693e-15
4.382438816449343904e+03 2.065234999999999725e-15
4.384161735205612786e+03 2.058398281249999797e-15
4.385884653961881668e+03 1.915366874999999972e-15
4.387607572718150550e+03 2.021896874999999753e-15
4.389330491474419432e+03 2.041132343749999871e-15
4.391053410230688314e+03 2.070028437499999723e-15
4.392776328986956287e+03 1.982615937499999804e-15
4.394499247743226078e+03 2.048073749999999885e-15
4.396222166499494051e+03 2.133242343749999705e-15
4.397945085255762933e+03 2.156891250000000001e-15
4.399668004012031815e+03 2.129159218750000012e-15
4.401390922768300697e+03 1.972195312500000035e-15
4.403113841524569580e+03 2.031338437499999877e-15
4.404836760280838462e+03 1.859720937500000003e-15
4.406559679037107344e+03 1.896955156249999850e-15
4.408282597793376226e+03 2.132137187499999689e-15
4.410005516549645108e+03 2.170887343749999945e-15
4.411728435305913081e+03 2.029324218749999841e-15
4.413451354062182872e+03 2.005390781249999694e-15
4.415174272818450845e+03 2.111261406249999860e-15
4.416897191574719727e+03 2.044591406249999903e-15
4.418620110330988609e+03 2.072387187499999852e-15
4.420343029087257491e+03 1.993568749999999998e-15
4.422065947843526374e+03 1.965722812499999810e-15
4.423788866599795256e+03 1.838367656249999763e-15
4.425511785356064138e+03 1.985337656249999862e-15
4.427234704112333020e+03 1.794279062499999813e-15
4.428957622868601902e+03 1.737840624999999940e-15
4.430680541624869875e+03 1.888549999999999893e-15
4.432403460381139666e+03 1.878122656249999953e-15
4.434126379137407639e+03 1.883804687499999908e-15
4.435849297893676521e+03 1.946966874999999933e-15
4.437572216649945403e+03 1.993889531250000028e-15
4.439295135406214285e+03 2.145688281250000077e-15
4.441018054162483168e+03 1.874048281249999868e-15
4.442740972918752050e+03 1.996727968749999780e-15
4.444463891675020932e+03 2.049627499999999797e-15
4.446186810431289814e+03 1.971543593750000028e-15
4.447909729187558696e+03 2.036715156249999975e-15
4.449632647943826669e+03 2.087199062499999848e-15
4.451355566700096460e+03 1.950713124999999930e-15
4.453078485456364433e+03 2.225910468750000028e-15
4.454801404212633315e+03 2.136410468750000053e-15
4.456524322968902197e+03 2.053900624999999992e-15
4.458247241725171079e+03 1.963550937499999956e-15
4.459970160481439962e+03 2.100998906250000021e-15
4.461693079237708844e+03 2.198713906250000072e-15
4.463415997993977726e+03 2.060873906249999788e-15
4.465138916750246608e+03 2.118001406250000045e-15
4.466861835506515490e+03 2.114458749999999878e-15
4.468584754262783463e+03 2.172200000000000074e-15
4.470307673019053254e+03 2.124370468749999960e-15
4.472030591775321227e+03 2.039402343749999743e-15
4.473753510531590109e+03 2.185503906250000001e-15
4.475476429287858991e+03 2.212155937499999980e-15
4.477199348044127873e+03 2.210372500000000006e-15
4.478922266800396756e+03 2.148455624999999810e-15
4.480645185556665638e+03 2.064966093749999822e-15
4.482368104312934520e+03 2.037677812500000010e-15
4.484091023069203402e+03 2.037881406249999839e-15
4.485813941825472284e+03 2.247429218749999862e-15
4.487536860581740257e+03 2.037648281250000002e-15
4.489259779338010048e+03 2.177393749999999785e-15
4.490982698094278021e+03 2.253625000000000012e-15
4.492705616850546903e+03 2.159228906249999786e-15
4.494428535606815785e+03 2.267052187500000028e-15
4.496151454363084667e+03 2.328136562499999831e-15
4.497874373119353550e+03 2.137137968750000024e-15
4.499597291875622432e+03 2.202392343750000050e-15
4.501320210631891314e+03 2.244119218749999814e-15
4.503043129388160196e+03 2.190530625000000005e-15
4.504766048144429078e+03 2.217039531249999720e-15
4.506488966900697051e+03 2.148755781250000003e-15
4.508211885656966842e+03 2.189894843749999890e-15
4.509934804413234815e+03 2.349737812499999799e-15
4.511657723169503697e+03 2.289681406249999711e-15
4.513380641925772579e+03 2.302767812499999748e-15
4.515103560682041461e+03 2.255274531249999837e-15
4.516826479438310344e+03 2.311991874999999983e-15
4.518549398194579226e+03 2.292107031250000027e-15
4.520272316950848108e+03 2.201252656249999743e-15
4.521995235707116990e+03 2.228247343749999757e-15
4.523718154463385872e+03 2.226175781249999987e-15
4.525441073219653845e+03 2.247279531249999990e-15
4.527163991975923636e+03 2.161894843749999829e-15
4.528886910732191609e+03 2.108533593749999913e-15
4.530609829488460491e+03 2.133003749999999866e-15
4.532332748244729373e+03 2.022823281250000003e-15
4.534055667000998255e+03 2.195875312499999757e-15
4.535778585757267138e+03 2.184222187499999824e-15
4.537501504513536020e+03 2.337566718749999840e-15
4.539224423269804902e+03 2.194736406249999900e-15
4.540947342026073784e+03 2.171918124999999942e-15
4.542670260782342666e+03 2.460053437499999981e-15
4.544393179538610639e+03 2.136947812499999747e-15
4.546116098294880430e+03 2.192367187499999881e-15
4.547839017051148403e+03 2.100477656249999993e-15
4.549561935807417285e+03 2.238351249999999948e-15
4.551284854563686167e+03 2.264060937499999785e-15
4.553007773319955049e+03 2.170149062499999746e-15
4.554730692076223932e+03 2.198057968749999839e-15
4.556453610832492814e+03 2.365067812499999991e-15
4.558176529588761696e+03 2.371405781249999785e-15
4.559899448345030578e+03 2.222614531249999815e-15
4.561622367101299460e+03 2.149526718750000042e-15
4.563345285857567433e+03 2.215147812499999716e-15
4.565068204613837224e+03 2.272735937499999872e-15
4.566791123370105197e+03 2.261888906249999762e-15
4.568514042126374079e+03 2.332601093749999683e-15
4.570236960882642961e+03 2.329430000000000067e-15
4.571959879638911843e+03 2.360907656249999770e-15
4.573682798395180725e+03 2.401084218749999792e-15
4.575405717151449608e+03 2.302254843750000004e-15
4.577128635907718490e+03 2.221829843749999885e-15
4.578851554663987372e+03 2.223121718750000008e-15
4.580574473420256254e+03 2.234861874999999852e-15
4.582297392176524227e+03 2.306033749999999840e-15
4.584020310932794018e+03 2.360995624999999907e-15
4.585743229689061991e+03 2.342332343749999717e-15
4.587466148445330873e+03 2.308445468749999702e-15
4.589189067201599755e+03 2.253851093749999735e-15
4.590911985957868637e+03 2.274025468749999825e-15
4.592634904714137519e+03 2.281680000000000031e-15
4.594357823470406402e+03 2.162963437499999723e-15
4.596080742226675284e+03 2.260936562499999843e-15
4.597803660982944166e+03 2.365771249999999955e-15
4.599526579739213048e+03 2.346644062499999866e-15
4.601249498495481021e+03 2.320993749999999989e-15
4.602972417251750812e+03 2.315331718749999982e-15
4.604695336008018785e+03 2.314062968750000034e-15
4.606418254764287667e+03 2.340064999999999894e-15
4.608141173520556549e+03 2.190191406249999745e-15
4.609864092276825431e+03 2.243307656249999989e-15
4.611587011033094313e+03 2.270869218749999706e-15
4.613309929789363196e+03 2.330690000000000013e-15
4.615032848545632078e+03 2.190409531249999916e-15
4.616755767301900960e+03 2.283822343749999876e-15
4.618478686058169842e+03 2.158863437499999913e-15
4.620201604814437815e+03 2.422000624999999800e-15
4.621924523570707606e+03 2.443680156249999677e-15
4.623647442326975579e+03 2.308310468749999947e-15
4.625370361083244461e+03 2.268587656249999879e-15
4.627093279839513343e+03 2.414833906249999726e-15
4.628816198595782225e+03 2.387929374999999848e-15
4.630539117352051107e+03 2.338561718749999770e-15
4.632262036108319990e+03 2.324041874999999853e-15
4.633984954864588872e+03 2.297486718749999788e-15
4.635707873620857754e+03 2.372675624999999733e-15
4.637430792377126636e+03 2.343465937499999741e-15
4.639153711133395518e+03 2.469071406250000048e-15
4.640876629889664400e+03 2.472586406249999869e-15
4.642599548645932373e+03 2.313400468749999799e-15
4.644322467402201255e+03 2.415844531249999999e-15
4.646045386158470137e+03 2.300132968749999826e-15
4.647768304914739019e+03 2.334142343749999874e-15
4.649491223671007901e+03 2.428078593749999863e-15
4.651214142427276784e+03 2.287464687499999845e-15
4.652937061183545666e+03 2.275487343749999712e-15
4.654659979939814548e+03 2.260202343749999702e-15
4.656382898696083430e+03 2.272065624999999860e-15
4.658105817452352312e+03 2.365664843749999983e-15
4.659828736208621194e+03 2.332380156250000018e-15
4.661551654964889167e+03 2.282460937499999847e-15
4.663274573721158049e+03 2.286048906249999745e-15
4.664997492477426931e+03 2.265582343749999801e-15
4.666720411233695813e+03 2.343115781249999872e-15
4.668443329989964695e+03 2.459160156249999684e-15
4.670166248746233578e+03 2.369217343749999758e-15
4.671889167502502460e+03 2.255329218749999852e-15
4.673612086258771342e+03 2.269456406250000057e-15
4.675335005015040224e+03 2.283340312499999690e-15
4.677057923771309106e+03 2.520214374999999985e-15
4.678780842527577988e+03 2.538469843749999840e-15
4.680503761283845961e+03 2.332367656249999902e-15
4.682226680040114843e+03 2.383000624999999758e-15
4.683949598796383725e+03 2.246449218749999992e-15
4.685672517552652607e+03 2.230920624999999859e-15
4.687395436308921489e+03 2.413538124999999715e-15
4.689118355065190372e+03 2.476508749999999913e-15
4.690841273821459254e+03 2.353968437499999757e-15
4.692564192577728136e+03 2.415324843749999690e-15
4.694287111333997018e+03 2.510813749999999985e-15
4.696010030090265900e+03 2.398501874999999884e-15
4.697732948846534782e+03 2.230794531249999881e-15
4.699455867602802755e+03 2.220972968749999936e-15
4.701178786359072546e+03 2.385973906249999884e-15
4.702901705115340519e+03 2.398246562499999702e-15
4.704624623871609401e+03 2.370255312500000038e-15
4.706347542627878283e+03 2.226384374999999705e-15
4.708070461384147166e+03 2.221861406249999725e-15
4.709793380140416048e+03 2.308752656250000010e-15
4.711516298896684930e+03 2.381765312499999707e-15
4.713239217652953812e+03 2.239897343749999858e-15
4.714962136409222694e+03 2.226980937499999979e-15
4.716685055165491576e+03 2.420343749999999917e-15
4.718407973921759549e+03 2.474713437499999711e-15
4.720130892678029340e+03 2.468386406249999919e-15
4.721853811434297313e+03 2.413502343750000043e-15
4.723576730190566195e+03 2.354145781249999974e-15
4.725299648946835077e+03 2.397998749999999748e-15
4.727022567703103960e+03 2.189141093749999912e-15
4.728745486459372842e+03 2.180423281250000039e-15
4.730468405215641724e+03 2.368804062499999816e-15
4.732191323971910606e+03 2.409132499999999709e-15
4.733914242728179488e+03 2.440711093749999777e-15
4.735637161484448370e+03 2.499030624999999792e-15
4.737360080240716343e+03 2.217425624999999824e-15
4.739082998996986134e+03 2.357902812499999805e-15
4.740805917753254107e+03 2.374214687499999923e-15
4.742528836509522989e+03 2.307703906249999896e-15
4.744251755265791871e+03 2.259829531249999770e-15
4.745974674022060753e+03 2.327222031249999810e-15
4.747697592778329636e+03 2.423788749999999719e-15
4.749420511534598518e+03 2.288668437500000057e-15
4.751143430290867400e+03 2.362284687499999747e-15
4.752866349047136282e+03 2.300267656250000031e-15
4.754589267803405164e+03 2.323194218750000019e-15
4.756312186559673137e+03 2.228931249999999885e-15
4.758035105315942928e+03 2.255621562499999874e-15
4.759758024072210901e+03 2.324202968749999840e-15
4.761480942828479783e+03 2.203204062500000044e-15
4.763203861584748665e+03 2.202369218749999875e-15
4.764926780341017547e+03 2.300858906249999684e-15
4.766649699097286430e+03 2.325295781249999910e-15
4.768372617853555312e+03 2.244716718749999919e-15
4.770095536609824194e+03 2.346066093749999992e-15
4.771818455366093076e+03 2.440128281249999789e-15
4.773541374122361958e+03 2.352953281249999709e-15
4.775264292878629931e+03 2.361778437499999780e-15
4.776987211634899722e+03 2.387502343750000015e-15
4.778710130391167695e+03 2.506440937499999988e-15
4.780433049147436577e+03 2.256847031249999923e-15
4.782155967903705459e+03 2.471103437500000033e-15
4.783878886659974341e+03 2.458525624999999738e-15
4.785601805416243224e+03 2.198823749999999820e-15
4.787324724172512106e+03 2.255524218749999848e-15
4.789047642928780988e+03 2.063949062499999717e-15
4.790770561685049870e+03 2.270964843749999845e-15
4.792493480441318752e+03 2.282568437499999820e-15
4.794216399197586725e+03 2.266442031250000033e-15
4.795939317953856516e+03 2.404150624999999717e-15
4.797662236710124489e+03 2.439929374999999905e-15
4.799385155466393371e+03 2.168186249999999724e-15
4.801108074222662253e+03 2.128330781250000071e-15
4.802830992978931135e+03 2.355023124999999986e-15
4.804553911735200018e+03 2.321199531249999819e-15
4.806276830491468900e+03 2.316453749999999722e-15
4.807999749247737782e+03 2.404789531250000059e-15
4.809722668004006664e+03 2.307504843749999843e-15
4.811445586760275546e+03 2.292984843749999757e-15
4.813168505516543519e+03 2.412925312500000000e-15
4.814891424272813310e+03 2.269949531250000021e-15
4.816614343029081283e+03 2.341371093750000021e-15
4.818337261785350165e+03 2.472150937499999977e-15
4.820060180541619047e+03 2.316925468749999792e-15
4.821783099297887929e+03 2.347057031249999865e-15
4.823506018054156812e+03 2.215318437499999762e-15
4.825228936810425694e+03 2.390996249999999887e-15
4.826951855566694576e+03 2.357080312499999977e-15
4.828674774322963458e+03 2.232245781249999709e-15
4.830397693079232340e+03 2.323857499999999916e-15
4.832120611835500313e+03 2.331659531249999993e-15
4.833843530591770104e+03 2.280142656249999729e-15
4.835566449348038077e+03 2.276871093749999860e-15
4.837289368104306959e+03 2.255189218749999814e-15
4.839012286860575841e+03 2.464780937500000017e-15
4.840735205616844723e+03 2.190143749999999844e-15
4.842458124373113606e+03 2.188955781249999749e-15
4.844181043129382488e+03 2.287457656249999730e-15
4.845903961885651370e+03 2.379927656249999831e-15
4.847626880641920252e+03 2.180952812499999957e-15
4.849349799398189134e+03 1.967730625000000014e-15
4.851072718154457107e+03 2.118801874999999697e-15
4.852795636910726898e+03 2.098795312499999765e-15
4.854518555666994871e+03 1.977107499999999952e-15
4.856241474423263753e+03 1.721899843749999865e-15
4.857964393179532635e+03 1.501179218750000012e-15
4.859687311935801517e+03 1.386289375000000004e-15
4.861410230692070400e+03 1.337284531249999883e-15
4.863133149448339282e+03 1.431706562499999975e-15
4.864856068204608164e+03 1.599645156249999955e-15
4.866578986960877046e+03 1.715536406249999923e-15
4.868301905717145928e+03 1.827449999999999748e-15
4.870024824473413901e+03 1.965843593749999955e-15
4.871747743229683692e+03 2.048348124999999790e-15
4.873470661985951665e+03 1.930293749999999773e-15
4.875193580742220547e+03 2.080109687499999851e-15
4.876916499498489429e+03 2.218892812499999938e-15
4.878639418254758311e+03 2.239572499999999770e-15
